,normeddate,absdate,power,lon,fixedlon
478,0.0772915744132684,2009-07-20,364.08867001232375,157.5,312.25
479,0.4734108932812689,2010-09-03,794.9751816780363,367.5,266.25
480,0.41157763375065415,2010-07-01,64.0113487877821,263.0,232.5
481,0.0772915744132684,2009-07-20,238.6380306285889,550.5,103.75
482,0.0772915744132684,2009-07-20,45.83333333333333,217.0,256.5
483,0.3652026891026931,2010-05-14,418.0,185.0,310.5
484,0.09371603397608792,2009-08-06,0.0,469.0,125.5
485,0.11303892757940502,2009-08-26,90.2836812455196,476.0,128.0
486,0.14685399138520994,2009-09-30,764.959796957186,177.0,327.5
487,0.11207278289923917,2009-08-25,438.1114090147526,372.0,211.0
488,0.5633026045650336,2010-12-05,883.4759557534893,363.0,281.5
489,0.4734108932812689,2010-09-03,548.4456482074904,373.0,232.5
490,0.967151080874361,2012-01-27,736.1115955737454,243.5,319.25
491,0.0772915744132684,2009-07-20,421.12733277568725,229.0,288.5
492,0.4106114890704883,2010-06-30,570.3333333333333,556.0,148.0
493,0.10144519141741476,2009-08-14,552.8800260835825,378.5,222.75
494,0.5401151322410531,2010-11-11,1539.6122840024796,472.0,321.0
495,0.0772915744132684,2009-07-20,139.33333333333334,350.5,196.75
496,0.5642687492451994,2010-12-06,0.0,241.5,239.25
497,0.0772915744132684,2009-07-20,800.4061799140455,213.5,358.25
498,0.0898514552554245,2009-08-02,105.83333333333333,428.0,154.0
499,0.0772915744132684,2009-07-20,348.4276594574757,188.0,305.0
500,0.5014290890060786,2010-10-02,573.4611290452358,146.0,344.0
501,0.5014290890060786,2010-10-02,208.3731584496295,132.5,307.75
502,0.10530977013807817,2009-08-18,602.8036892715941,376.0,226.0
503,0.5642687492451994,2010-12-06,548.9952251466652,245.5,274.25
504,0.0772915744132684,2009-07-20,0.0,345.5,187.25
505,0.0772915744132684,2009-07-20,525.8506677152162,155.0,326.5
506,0.5642687492451994,2010-12-06,0.0,532.5,93.75
507,0.3652026891026931,2010-05-14,0.0,191.0,264.5
508,0.11207278289923917,2009-08-25,176.93366187408557,380.0,192.0
509,0.11014049353890745,2009-08-23,0.0,350.0,185.0
510,0.11207278289923917,2009-08-25,697.4275304117805,379.5,243.25
511,0.4734108932812689,2010-09-03,552.0,288.0,273.0
512,0.5342780081317178,2010-11-05,248.16666666666669,203.0,288.5
513,0.19423533674167706,2009-11-18,449.0,445.5,186.25
514,0.11497121693973672,2009-08-28,0.0,334.0,193.0
515,0.2357795579888088,2009-12-31,531.9472751299334,263.5,283.25
516,0.0898514552554245,2009-08-02,199.0,414.5,174.75
517,0.4106114890704883,2010-06-30,472.9438823638498,587.5,102.25
518,0.07825771909343424,2009-07-21,19.66666666666668,218.5,251.75
519,0.0772915744132684,2009-07-20,62.20402327765089,249.5,241.25
520,0.5342780081317178,2010-11-05,623.4250867785036,286.0,276.0
521,0.0772915744132684,2009-07-20,59.1783771012768,238.0,247.0
522,0.5014290890060786,2010-10-02,203.16666666666669,312.5,226.75
523,0.11014049353890745,2009-08-23,70.0,406.5,160.75
524,0.12946338714222455,2009-09-12,403.3333333333333,444.5,186.75
525,0.10241133609758062,2009-08-15,259.0,477.5,139.25
526,0.967151080874361,2012-01-27,0.0,254.5,232.75
527,0.0772915744132684,2009-07-20,344.7331489044758,157.0,318.5
528,0.1004790467372489,2009-08-13,690.9194107406545,149.0,350.5
529,0.11014049353890745,2009-08-23,823.5158978763449,370.0,264.0
